rank|anime|date|score
6347|Love Selection ～THE ANIMATION～|2008年8月29日|6.0
6348|Rebirth|2020年1月5日|5.6
6349|萌幻变身|2012年5月25日|5.7
6350|数码宝贝宇宙 应用怪兽|2016年10月1日|6.0
6351|ARGONAVIS from BanG Dream! ANIMATION|2020年4月10日|5.9
6352|回复术士的重来人生|2021年1月13日|6.2
6353|凌辱の連鎖|2003年9月12日|5.7
6354|斗破苍穹 年番|2022年7月31日|6.1
6355|恶魔咩姆咩姆酱|2018年1月22日|5.5
6356|家庭教師のおねえさん2 THE ANIMATION～Hの偏差値あげちゃいます～|2010年10月22日|6.1
6357|K 诸王归来|2015年10月2日|6.2
6358|淫乱的青酱不能学习|2019年4月5日|6.2
6359|画江湖之侠岚|2018年1月26日|5.6
6360|达尔文游戏|2020年1月3日|6.2
6361|新网球王子|2012年1月4日|6.2
6362|淫笑う看護婦 THE ANIMATION|2007年10月26日|6.0
6363|画江湖之杯莫停|2016年12月7日|5.8
6364|輪罠（わな）～白濁まみれの放課後～|2011年2月25日|6.1
6365|横恋母～Immoral Mother～|2009年9月25日|6.1
6366|魔偶马戏团|2018年10月11日|6.2
6367|Natural|1999年5月25日|5.8
6368|宇崎学妹想要玩！ω|2022年10月1日|6.2
6369|月与莱卡与吸血公主|2021年10月3日|6.2
6370|人造人009VS恶魔人|2015-11-11|5.6
6371|埃及神明们的日常 第二季|2023年1月10日|5.8
6372|淫縛学艶|2002年6月25日|5.7
6373|怪物弹珠|2015-10-10|5.6
6374|痴漢物語|2006年8月11日|5.7
6375|黑暗边缘|1994年10月8日|5.5
6376|永生 第二季|2023年7月8日|5.6
6377|おしゃぶりアナウンサー|2014年5月23日|6.0
6378|メガネ編|2012年5月21日|5.7
6379|下级生2～季花词集～|2006年3月24日|5.7
6380|晴空战士|2003-07-10|5.4
6381|绯弹的亚里亚|2011年4月14日|6.2
6382|机动战士高达SEED MSV ASTRAY|2004年3月1日|6.0
6383|我家师傅没有尾巴|2022年9月30日|6.2
6384|婚前忧郁症「明明有未婚夫，为什么会变成这种男人的……」|2013年3月22日|6.1
6385|鹡鸰女神|2008年7月2日|6.2
6386|令人在意的室友|2005年9月25日|5.9
6387|浦岛坂田船的日常|2019年10月2日|5.5
6388|巨乳トライ！ -短期集中乳揉みレッスン-|2014年9月19日|6.0
6389|快乐方程式|1994年7月14日|5.8
6390|一骑当千 Great Guardians|2008年6月11日|6.2
6391|月野艺能事务所|2017年10月4日|5.6
6392|一骑当千 Dragon Destiny|2007年2月26日|6.2
6393|网球王子剧场版 英国庭球城决战！|2011年9月3日|6.1
6394|七大罪 默示录的四骑士|2023年10月8日|5.8
6395|CLEAVAGE|2006年2月24日|6.0
6396|大家集合！Falcom学园|2014年1月5日|6.2
6397|学园天堂|2006年4月1日|6.1
6398|歌之王子殿下 真爱LEGEND STAR|2016年10月1日|5.9
6399|傲娇女仆是工口妹|2013年3月2日|6.1
6400|非枪人生 第2部分|2020年7月9日|6.1
6401|ましゅまろ☆いもうと☆さっきゅばす|2016年3月18日|6.0
6402|有你的小镇 OAD|2014年1月17日|6.0
6403|全职高手 第二季|2020年9月25日|6.2
6404|大小姐☆嫁入战争|2012年10月5日|6.1
6405|黑白小姐 OVA 足球篇|2014年6月17日|6.1
6406|濡れ透けJ○ 雨宿りレ×プ|2018年6月8日|6.0
6407|我的妻子没有感情|2024年7月2日|6.2
6408|守护猫娘绯鞠|2010年1月6日|6.2
6409|凹凸世界 第三季·下|2019年11月29日|5.9
6410|刀剑神域 爱丽丝篇|2018年10月6日|6.2
6411|高岭的自行车|2008年7月5日|5.4
6412|电影 光之美少女 Super Stars！|2018年3月17日|5.8
6413|火之丸相扑|2018年10月5日|6.1
6414|逆转世界的电池少女|2021年10月11日|6.2
6415|蒙特|2003年3月18日|6.0
6416|Overflow|2020年1月5日|6.2
6417|黄金神威 小剧场|2018年4月16日|6.0
6418|甜蜜偶像|2006年10月2日|5.9
6419|宅饮。|2018年1月11日|6.2
6420|大悪司～前戯のススメ～|2003年8月28日|5.9
6421|牝教師～淫辱の教室～|2009年6月25日|6.0
6422|Fate/Grand Order×冰室之天地～最强伟人7人篇～|2017年12月31日|6.1
6423|メイド イン ドリーム|2003年7月25日|5.4
6424|乃木坂春香的秘密 Finale♪|2012年8月29日|6.1
6425|奴隷メイドプリンセス|2007年6月1日|5.9
6426|午夜之眼|1989年1月27日|6.0
6427|汤摇庄的幽奈同学|2018年7月14日|6.2
6428|恥辱診察室|2003年5月25日|5.9
6429|少年歌行 海外仙山篇|2023年10月25日|5.6
6430|爱、死亡 & 机器人 第二季|2021-05-14|6.2
6431|时光巡逻队 第一季|2024年5月2日|6.0
6432|玻璃舰队|2006年4月4日|5.6
6433|漫研部|2013年1月3日|6.1
6434|ROAD TO YOU ～星降之丘的约定～|2018年10月3日|5.6
6435|12岁。小小的胸口心跳加速 第二季|2016年10月3日|6.0
6436|熊出没·奇幻空间|2017年1月28日|5.8
6437|蝙蝠侠VS罗宾|2015年4月7日|5.6
6438|少女前线 人型小剧场|2019年7月28日|6.1
6439|我家的莉莉安娜|2019年1月31日|6.1
6440|恋途未卜|2020年9月18日|6.0
6441|地下幻灯剧画 少女椿|1992年5月2日|6.1
6442|穿越宇宙的少女|2009年1月5日|6.1
6443|名侦探柯南 灰原哀物语～黑铁的神秘列车～|2023年1月6日|6.0
6444|炎之孕转校生|2006年10月27日|6.0
6445|淫兽学园 复活篇|2001年5月25日|5.6
6446|地狱刑事|2012年12月25日|6.0
6447|秦侠|2020年10月16日|5.4
6448|拔头熊的美好世界|2013年10月8日|5.7
6449|天体观测|2023年3月20日|6.1
6450|杀戮都市 2nd Stage|2004年8月26日|6.1
6451|巨乳愛心 ～她在猛獸發情期！～|2011年10月28日|6.0
6452|恋まぐわい ～忘却の妖狐～|2014年12月26日|6.1
6453|鬼武者|2023年11月2日|5.7
6454|装甲骑兵 探寻者|2010年12月4日|5.5
6455|NEKOPARA|2020年1月9日|6.2
6456|B型H系|2010年4月1日|6.2
6457|锁链战记～赫克瑟塔斯之光～ 第2章|2017年1月14日|5.9
6458|东方神娃|2005年|6.0
6459|架向星空之桥|2011年4月11日|6.2
6460|爆乳BOMB|2009年10月9日|5.7
6461|血色苍穹|2017年8月18日|5.5
6462|兔龟|2016年4月11日|6.1
6463|独眼巨人少女斎枫～|2013年3月12日|6.1
6464|公立海老栖川高校天闷部|2012年10月3日|6.2
6465|侦探歌剧 少女福尔摩斯 TD|2015年1月3日|6.1
6466|偶像大师 SideM 事出有因Mini!|2018年10月9日|5.7
6467|圣斗士星矢 邪神厄里斯|1987年7月18日|5.9
6468|数码宝贝拯救者 究极力量!爆裂模式发动|2006年12月9日|5.9
6469|重力眩晕 序章|2016年12月25日|6.0
6470|人妻凌辱参観日|2005年2月25日|6.0
6471|十字架与吸血鬼|2008年1月3日|6.2
6472|少女教育RE|2019年7月5日|6.1
6473|石膏男孩|2016年1月8日|6.2
6474|剧场版 王室教师海涅|2019年2月16日|5.8
6475|少女们的茶道ism THE ANIMATION|2016年9月2日|6.1
6476|星期一的丰满 第二季|2021年9月20日|6.2
6477|龙之天堂|1988年2月25日|5.6
6478|au未来研究所|2013年12月12日|5.6
6479|与妖为邻|2024年4月6日|6.0
6480|大世界|2017年2月17日|5.6
6481|青春歌舞伎|2017年4月6日|6.0
6482|悪の女幹部フルムーンナイトR|2020年10月2日|6.0
6483|甲铁城的卡巴内利 总集篇 前篇 聚光|2016年12月31日|6.0
6484|School|2011年11月25日|5.9
6485|我的妈妈|2023年4月3日|6.0
6486|加素世界|2012年7月25日|6.0
6487|魔弹之王与战姫|2014年10月4日|6.2
6488|和爸爸KISS|2006-06-25|6.0
6489|天才王子的赤字国家振兴术 小剧场|2021年8月12日|5.8
6490|果冻三剑客|2011年|5.4
6491|黑执事Ⅱ|2010年7月2日|6.2
6492|后宫之乌|2022年10月1日|6.2
6493|魔法科高校的劣等生 追忆篇|2021年12月31日|6.2
6494|因为太怕痛就全点防御力了。|2020年1月8日|6.2
6495|圣斗士星矢 最终圣战的战士们|1989年3月18日|5.9
6496|暗夜起源|2006年7月29日|5.8
6497|雾谷伯爵家的六姐妹|2011年12月22日|6.1
6498|献给某飞行员的恋歌|2014年1月6日|6.2
6499|羈绊 一击|2011年3月19日|6.0
6500|女神异闻录5 Dark Sun…|2018年12月30日|6.1
6501|新安琪莉可Abyss|2008年4月6日|5.8
6502|极上！！超人气委员长|2009年4月4日|5.6
6503|MARS RED|2021年4月5日|6.1
6504|战地启示录|1993年10月22日|5.8
6505|天使特警2|2009年10月15日|6.0
6506|少年好莱坞|2014年7月5日|5.9
6507|时间旅行少女～真理、和花与8名科学家～|2016年7月9日|6.1
6508|ViVid Strike!|2016年10月1日|6.1
6509|BASTARD！！暗黑破坏神 第二季 地狱的镇魂歌篇|2023年7月31日|5.8
6510|敦君与女朋友|2018年4月6日|6.2
6511|妹汁|2003年11月25日|6.0
6512|最终幻想15 兄弟情|2016年3月31日|6.0
6513|小木乃伊到我家|2018年1月11日|6.2
6514|冰川时代5：星际碰撞|2016年7月22日|6.0
6515|小飞翔魔女|2016年3月18日|6.0
6516|洲崎西 THE ANIMATION|2015年7月8日|6.1
6517|毁灭世界的六人|2008年7月7日|6.1
6518|死神 被封印的狂乱之剑|2005年9月24日|5.9
6519|神曲奏界Polyphonica crimson S|2009年4月4日|6.1
6520|银发的阿基多|2006-01-07|6.1
6521|无彩限的怪灵世界|2016年1月6日|6.2
6522|啄木鸟侦探社|2020年4月13日|6.1
6523|当男孩遇到后宫|2014年10月31日|6.1
6524|姐姐的妄想日记OAD|2014年9月18日|6.1
6525|孕ませ屋 THE ANIMATION|2024年03月22日|5.6
6526|那年那兔那些事儿 第二季|2015年10月9日|6.1
6527|快盗天使BREAK|2017年4月7日|5.8
6528|圣斗士星矢 神与神的激战|1988年3月12日|5.8
6529|疾走王子 Alternative|2016年1月5日|6.1
6530|机动战士高达SEED FREEDOM|2024年1月26日|6.1
6531|美男高校地球防卫部 HAPPY KISS！|2018年4月8日|5.6
6532|Floating Material|2011年2月25日|6.0
6533|山姫の花 -真穂-|2011年4月15日|5.8
6534|我的幸福婚姻|2023年7月5日|6.2
6535|美少女战士Crystal|2014年7月5日|6.1
6536|秘汤巡游 隐汤|2010年12月3日|6.0
6537|おね→ショタ←おね THE ANIMATION|2020年11月27日|6.0
6538|斗罗大陆 第四季 海神岛|2020年11月21日|6.0
6539|大失禁ヘレナ|2005年8月12日|5.7
6540|魔法加南 SP|2002年8月25日|5.5
6541|我不知道的妻子的面貌|2010年1月29日|5.9
6542|学園3～華麗なる悦辱～ THE ANIMATION|2011年3月18日|6.0
6543|最弱的驯养师开启的捡垃圾的旅途。|2024年1月12日|6.2
6544|WIZARD GIRL AMBITIOUS|2011年8月26日|6.0
6545|全职高手|2017年4月7日|6.2
6546|女孩子真的也很色喔|2013年11月22日|6.0
6547|冬天的馈赠|2023年3月18日|5.6
6548|装甲骑兵 Case;IRVINE|2010年11月6日|5.6
6549|大叔与棉花糖|2016年1月7日|6.1
6550|傲娇好色系列|2023年9月1日|6.0
6551|罪亭冠云 罪恶王冠 四格剧场|2012年1月25日|5.8
6552|理想禁区|2017年10月10日|5.9
6553|装神少女小缠|2016年10月4日|6.1
6554|学园BASARA|2018年10月4日|5.6
6555|姦染3 首都崩壊|2010年9月24日|6.0
6556|新撰组镇魂歌 二分之一|2017年1月9日|5.5
6557|怪兽娘～奥特怪兽拟人化计划～|2016年9月27日|6.0
6558|幕末义人传 浪漫|2013年1月7日|5.9
6559|表里不一的优等生绫香|2020年10月30日|6.0
6560|不正经的魔术讲师与禁忌教典|2017年4月4日|6.2
6561|大图书馆的牧羊人|2014年10月8日|6.2
6562|キメ恋！高嶺の華と幼なじみがキマった理由|2017年10月6日|6.0
6563|夕阳染红的街道 Hardcore|2009年6月26日|6.1
6564|双子ノ母性本能|2005年5月25日|6.0
6565|好喜欢好喜欢最喜欢做爱的同班女同学|2024年9月6日|5.5
6566|鲨鱼故事|2004-10-01|5.7
6567|事与愿违的不死冒险者|2024年1月8日|6.1
6568|女仆教育。－没落贵族 瑠璃川椿－ THE ANIMATION|2023年5月26日|6.1
6569|斗龙战士|2011年7月1日|5.8
6570|兄妹のジョウシキ|2013-04-28|5.3
6571|欲望学院 零|2010年1月29日|6.0
6572|カンブリアン|2005年11月25日|5.6
6573|必殺痴漢人|2008年9月12日|5.7
6574|新·最终痴汉电车|2004-08-25|5.9
6575|新妹魔王的契约者 OAD|2015年6月22日|6.1
6576|Re：创世主们|2017年4月8日|6.2
6577|奶油柠檬 第一部分 媚・妹・Baby|1984年8月11日|5.8
6578|从零开始的魔法书|2017年4月10日|6.2
6579|战翼的希格德莉法|2020年10月3日|6.1
6580|超级龙珠英雄BIGBANG MISSION|2020年3月5日|5.4
6581|麗辱の館|2010年1月15日|5.7
6582|戦乙女ヴァルキリー あなたに全てを捧げます|2004年12月24日|5.9
6583|恶魔之谜|2014年4月3日|6.2
6584|深夜！天才傻鹏|2018年7月10日|5.9
6585|淫夢～生贄の宴～|2000年1月21日|5.6
6586|BAO|2018年6月15日|6.0
6587|喜羊羊与灰太狼之虎虎生威|2010年1月29日|6.1
6588|阴阳师·平安物语|2018年4月21日|6.1
6589|圣剑锻造师|2009年10月3日|6.1
6590|我是娇小魅魔的忠实仆人|2022年8月5日|6.1
6591|洗浴服务！～我和那家伙在女浴池！？～|2019年4月7日|6.1
6592|鹿王 尤娜与约定之旅|2022年2月4日|6.0
6593|萌单|2007年7月8日|6.1
6594|约会大作战 赤黑新章：红或白|2020年11月13日|6.2
6595|伍六七之暗影宿命|2023年1月18日|6.1
6596|涩谷保卫战|2019年1月9日|6.1
6597|活击 刀剑乱舞|2017年7月1日|6.1
6598|初音岛III|2013年1月5日|6.1
6599|麻衣的魔法和家庭日|2011年2月20日|5.5
6600|掉线神域|2012年10月24日|6.0
6601|枪械少女|2012年7月4日|6.1
6602|靠你啦！战神系统|2022年7月27日|5.9
6603|翼神传说 间奏曲「她与她自己」|2003年8月7日|5.8
6604|女皇之刃 叛乱|2012年4月3日|6.1
6605|为什么老师会在这里！？|2019年4月7日|6.1
6606|可携式机场|2004年5月29日|5.7
6607|恐龙宝贝之龙神勇士|2009年|5.5
6608|館～官能奇譚～|2014年11月28日|6.1
6609|终结者Zero|2024年8月29日|5.5
6610|轮回七次的反派大小姐，在前敌国享受随心所欲的新婚生活|2024年1月7日|6.1
6611|ヤリチン家庭教師ネトリ報告～ドスケベ巨乳母娘丼～|2020年5月29日|6.0
6612|亏成首富从游戏开始|2024年2月3日|5.8
6613|Mi・da・ra|2002年1月25日|5.7
6614|斗神都市II|1997年3月5日|5.5
6615|催眠学園|2008年8月8日|5.9
6616|独占|2002年3月8日|5.4
6617|小酒馆Basue|2024年1月12日|6.1
6618|艾斯卡与罗吉的工作室～黄昏之空的炼金术士～|2014年4月10日|6.1
6619|幻影少年|2008年4月7日|6.0
6620|天气女郎|1995年6月1日|5.3
6621|兄弟战争OVA|2014-12-19|5.9
6622|爆乳メイド狩り|2009年4月24日|5.6
6623|枪神 斯坦比特|2023年1月7日|6.1
6624|旋风管家 CAN'T TAKE MY EYES OFF YOU|2012年10月3日|6.1
6625|胁迫 ～没有终结的明日～ THE ANIMATION|1999年12月17日|5.7
6626|BLACK GATE 姦淫の学園|2004年7月25日|5.8
6627|黑白小姐 「经纪人」|2014年9月24日|6.0
6628|法外制裁者 OAD|2012年12月17日|5.8
6629|熊出没·伴我“熊芯”|2023年1月22日|5.7
6630|十万个冷笑话电影版|2014年12月31日|6.1
6631|剧场版 精灵宝可梦 超级愿望 比克提尼与白英雄 莱希拉姆|2011年7月16日|6.1
6632|剧场版 精灵宝可梦 超级愿望 比克提尼与黑英雄 捷克罗姆|2011年7月16日|6.1
6633|姉汁2 THE ANIMATION～白川三姉妹におまかせ～|2010年11月26日|6.1
6634|彷徨う淫らなルナティクス|2009年1月30日|5.8
6635|哥斯拉 怪兽行星|2017年11月17日|6.1
6636|恩星与魔法平板 ~另一位午睡公主~|2017年3月10日|5.3
6637|悠久持有者！OAD|2017年9月8日|6.0
6638|欢迎来到实力至上主义的教室|2017年7月12日|6.2
6639|南镰仓高校女子自行车社|2017年1月6日|6.0
6640|超级弹丸论破2.5 狛枝凪斗与世界的破坏者|2017年1月12日|6.1
6641|冥刻學園 受胎編|2017年4月28日|6.0
6642|BRAVE10～真田十勇士～|2012年1月7日|6.1
6643|妹ビッチに搾られたい|2017年10月6日|6.1
6644|淫欲特急ゼツリンオー|2007年8月31日|5.3
6645|锁链战记～赫克瑟塔斯之光～ 第3章|2017-02-11|5.8
6646|模型战士高达模型制作家 起始G|2010年8月15日|6.0
6647|重启人生的千金小姐正在攻略龙帝陛下|2024年10月9日|6.0
6648|1LDK＋JK 突然间展开同居？极度贴近！？初体验！！？|2023年7月7日|5.9
6649|IS〈无限斯特拉托斯〉|2011年1月6日|6.1
6650|诱惑|2003年7月25日|5.9
6651|平凡职业造就世界最强 第三季|2024年10月14日|6.0
6652|绯色的欠片 第二章|2012年9月30日|5.8
6653|新神榜：哪吒重生|2021年2月12日|6.0
6654|先破处后NTR|2013年4月5日|6.0
6655|刀剑神域 爱丽丝篇 异界战争|2019年10月12日|6.1
6656|魔法女巫学院～我和老师的魔法课程～|2007年6月22日|5.7
6657|东京喰种 PINTO|2015年12月25日|6.1
6658|巴鲁迪斯 缇娅的光辉|1988年5月25日|5.8
6659|憨八龟的故事之我来自他星|2006年|5.9
6660|海岬的迷途之家|2021年8月27日|5.9
6661|转生成为魔剑|2022年10月5日|6.1
6662|喧哗番长 乙女 Girl Beats Boys|2017年4月12日|5.8
6663|人心遊戯|2001年5月21日|5.4
6664|这个医师超麻烦|2022年4月10日|6.1
6665|进击的巨人 关西腔版|2015年12月16日|5.6
6666|家属～义母与义妹的娇喘～|2021年5月28日|6.0
6667|巨乳精灵母娘催眠|2022年1月28日|6.0
6668|神偷奶爸3|2017年6月30日|6.1
6669|管家后宫学园|2010年1月5日|6.1
6670|彼时彼女|2018年10月6日|5.9
6671|偶像大师 XENOGLOSSIA|2007年4月2日|6.1
6672|老夫老妻重返青春|2024年4月7日|6.1
6673|小市民系列|2024年7月6日|6.1
6674|双月之城|2016-03-30|5.3
6675|人工少女|2009年2月13日|5.8
6676|魔界王子|2013年7月7日|6.1
6677|情热传说 the X 第二季|2017年1月8日|6.1
6678|火影忍者剧场版 大激突！幻之地底遗迹|2005年8月6日|6.1
6679|甲铁城的卡巴内利 总集篇 后篇 燃烧的生命|2017年1月7日|5.9
6680|剧场版 转生成为了只有乙女游戏破灭Flag的邪恶大小姐...|2023年12月8日|6.0
6681|灵契|2017年1月7日|5.3
6682|鸭乃桥论的禁忌推理 第二季|2024年10月7日|5.6
6683|世界顶尖的暗杀者转生为异世界贵族|2021年10月6日|6.1
6684|罪恶王冠 失落的圣诞节 an episode of port town|2012年7月26日|6.1
6685|元龙|2020年7月11日|6.1
6686|我立于百万生命之上 第二季|2021年7月9日|6.1
6687|宇崎学妹想要玩！|2020年7月10日|6.1
6688|恋姬无双|2008年7月8日|6.1
6689|圣徒会长光|2010年4月30日|5.8
6690|百舌鳥ノ贄|2003年5月30日|5.3
6691|座敷童子榻榻米酱|2020年4月10日|5.9
6692|花园|2013年4月26日|6.0
6693|剧场版 黑子的篮球 终极一战|2017年3月18日|6.1
6694|CHRONICLE「君のいる場所」|2017年9月26日|5.3
6695|女狼狂濡|2003年8月27日|5.6
6696|怪兽8号|2024年4月13日|6.1
6697|奇奇颗颗历险记|2006年9月28日|5.5
6698|剧场版 妖精的尾巴 龙泣|2017年5月6日|5.9
6699|OPPAI ライフ|2008年10月10日|5.8
6700|结城友奈是勇者 啾噜！|2021年4月9日|6.0
6701|小牛向前冲|2009年8月26日|5.6
6702|怪异与少女与神隐|2024年4月10日|6.1
6703|柔软三国志 突刺!吕布子|2007年12月26日|5.4
6704|间谍教室 第二季|2023年7月13日|6.1
6705|色彩缤纷忍者画卷|2016年3月19日|5.4
6706|可露希尔的秘密档案|2021年4月25日|5.7
6707|能继续奔跑下去真是太好了。|2018年10月8日|5.9
6708|剧场版 七大罪 被光诅咒的众人|2021年7月2日|5.9
6709|愛姉妹・蕾…汚してください THE ANIMATION|2004年6月25日|5.7
6710|姫様限定！|2012年5月25日|6.0
6711|光年正传|2022年6月17日|5.2
6712|欲情火箭筒|2013年10月25日|5.9
6713|邪神与厨二病少女 X丨豆动画～北海道篇～|2022年4月6日|5.7
6714|火影忍者疾风传 剧场版 血狱|2011年7月30日|6.1
6715|流★星LENS|2012年3月18日|5.5
6716|天然恋色アルコール|2014年5月30日|5.9
6717|杖与剑的魔剑谭|2024年7月7日|6.1
6718|ONE～辉之季节～ True Stories|2003年11月21日|6.0
6719|レイZERO|2010年7月2日|5.7
6720|女神的露天咖啡厅 第二季|2024年7月4日|6.1
6721|大头儿子和小头爸爸|1995年|6.1
6722|Shocking Pink!|2011年6月24日|5.9
6723|乃木坂春香的秘密|2008年7月10日|6.1
6724|ふたりの兄嫁|2006年6月25日|5.7
6725|约定|2020年10月23日|5.5
6726|グリーン・アイズ -姉キュン！より- THE ANIMATION|2017年2月3日|6.0
6727|el|2001年4月25日|5.6
6728|革命机Valvrave 第二季|2013年10月10日|6.1
6729|圣痕炼金士OAD 女帝的肖像|2010年10月20日|6.0
6730|女生万岁 second season|2005年1月27日|6.0
6731|美妙射击部|2019年10月13日|6.0
6732|七色星露|2007年7月2日|6.0
6733|名侦探柯南 沉默的15分钟|2011年4月16日|6.1
6734|骑士&魔法|2017年7月2日|6.1
6735|DARLING in the FRANXX|2018年1月13日|6.1
6736|异世界药局|2022年7月10日|6.1
6737|B-PROJECT～绝顶＊Emotion～|2019年1月11日|5.3
6738|Reunion|2011年6月24日|6.0
6739|妖怪旅馆营业中|2018年4月2日|5.9
6740|爱之钥 THE ANIMATION|2019年4月26日|5.9
6741|牙斗|2018年1月12日|6.1
6742|猜谜王|2017年7月4日|6.0
6743|永恒传说|2001年1月8日|5.5
6744|伊藤润二惊选集|2018年1月5日|6.1
6745|小小世界|2022年1月13日|5.9
6746|炎の孕ませおっぱい★エロアプリ学園 THE ANIMATION|2017年8月25日|6.0
6747|众星齐聚|2023年1月7日|5.8
6748|你是主人我是仆|2008年1月6日|6.1
6749|只要可爱即使是变态你也会喜欢我吧？|2019年7月8日|6.1
6750|特別病棟|2007年11月25日|5.8
6751|幼女社长|2021年1月1日|6.0
6752|幼なじみと同級生 愛情≦悦楽|2008年7月25日|5.6
6753|斗破苍穹 年番2|2023年7月16日|5.8
6754|新上司是天然呆|2023年10月7日|5.8
6755|若能与你共乘海浪之上|2019年6月21日|6.1
6756|命运九重奏|2016年1月7日|6.0
6757|搞姬日常|2014年7月7日|6.1
6758|一起来H吧|2009年12月10日|5.8
6759|处刑少女的生存之道|2022年4月1日|6.1
6760|少女＊领域|2017年9月29日|6.0
6761|「无能的奈奈」迷你动画|2020年10月9日|5.6
6762|香蕉喵|2016年7月4日|5.8
6763|ガキにもどって犯りなおしっ!!!|2019年1月18日|5.9
6764|数码宝贝大冒险：最后的进化·羁绊|2020年2月21日|6.1
6765|雄兵连之天河战役|2017年6月1日|5.7
6766|极乐院女子高寮物语|2012年1月16日|6.0
6767|鬼泣|2007年6月14日|6.1
6768|末日列车去哪里？迷你动画|2024年4月24日|5.6
6769|ROAD TO YOU～通向你的道路～|2017年10月11日|5.6
6770|英雄王，为了穷尽武道而转生～然后，成为世界最强的见习骑士♀～|2020年11月7日|5.2
6771|相约七月祭|2018年8月3日|5.6
6772|开心宝贝|2010年7月2日|6.0
6773|魔界都市〈新宿〉|1988年10月5日|5.7
6774|不貞 with ... THE ANIMATION ～人妻ナンパNTR温泉 旅行先でナカよく種付けされました～|2023年3月31日|5.7
6775|哥布林杀手 第二季|2023年10月6日|6.1
6776|乐天巧克力卡塔布拉|2024年1月22日|5.8
6777|其实我是|2015年7月6日|6.0
6778|爆乳姐妹|2005年4月8日|5.5
6779|さくらママと太郎ちゃん|2017-04-02|5.4
6780|关于我转生变成史莱姆这档事 第二季|2021年1月12日|6.1
6781|少交女 THE ANIMATION|2011年10月28日|5.9
6782|约会大作战 赤黑新章：虚或实|2020年8月14日|6.1
6783|女神异闻录5 Stars and Ours|2019年3月23日|6.0
6784|プリーズ・○○○・ミー！|2012年4月27日|6.0
6785|気に入った膣にいきなり中出しOKなリゾート島|2017年9月20日|5.8
6786|温泉巡礼|2012年11月28日|5.8
6787|女子棍球社！|2019年9月6日|5.9
6788|强袭魔女 OVA|2007年1月1日|6.0
6789|舰队Collection 剧场版|2016年11月26日|6.1
6790|妖神记 第二季|2018年1月6日|5.5
6791|毛茸茸大正电动娘ARISA|2005年5月27日|5.7
6792|艶欲～微熱～|2007年4月25日|5.7
6793|JKビッチに搾られたい|2016年8月19日|6.0
6794|尸体派对 Tortured Souls|2013年7月24日|6.1
6795|TRINITY SEVEN 七人魔法使 OAD|2015-03-25|6.0
6796|无限地带23 PART III|1989年9月28日|5.8
6797|斗罗大陆 第三季 再聚首|2019年11月23日|5.9
6798|迪阿姆帝国物语～从断头台开始的，公主转生逆转传～|2023年10月7日|6.1
6799|春原庄的管理人|2018年7月5日|6.1
6800|臭作SE-X FILE|2001年3月30日|5.2
6801|鸽子血|2003年11月28日|5.9
6802|恋乳私房特注～再来一份～|2024年4月26日|5.7
6803|我的狐仙女友|2008年4月5日|6.1
6804|剧场版 Free!-the Final Stroke- 前篇|2021年9月17日|5.8
6805|BLOOD-C The Last Dark|2012年6月2日|6.1
6806|R-15 R15少年漂流记|2011年12月14日|6.0
6807|姫騎士アンジェリカ|2008年1月25日|5.8
6808|百万吨级武藏|2021年10月1日|5.8
6809|舞兵器舞乱伎 星之巨人|2016年10月1日|6.0
6810|乃木坂春香的秘密 purezza♪|2009年10月5日|6.1
6811|魔女最后和那个客人一起。。。|2023年2月24日|5.9
6812|剧场版 精灵宝可梦 超级愿望 神速的盖诺赛克特 超梦觉醒|2013年7月13日|6.0
6813|陰陽師 妖かしの女神～淫乱呪縛～|2009年11月25日|5.7
6814|特工次世代 序幕|2007年9月7日|5.4
6815|魔法护士小麦R|2016年1月9日|5.9
6816|政宗君的复仇 OAD|2018年7月27日|6.1
6817|华丽一族|2012年12月21日|5.6
6818|午睡公主～我不为人知的故事～|2017年3月18日|6.0
6819|鬼父 Refresh|2015年8月14日|6.0
6820|女武神驱动 美人鱼|2015年10月10日|6.1
6821|虚构推理 迷你动画|2019年11月15日|5.9
6822|バカだけどチンチンしゃぶるのだけはじょうずなちーちゃん|2017年6月30日|6.0
6823|当不成勇者的我，只好认真找工作了。 OAD|2014年3月6日|6.0
6824|いまりあ|2024年8月30日|5.7
6825|遥远的世界|1999年2月1日|6.0
6826|黑色五叶草 OAD|2017年5月2日|5.7
6827|欢迎光临! 水龙敬乐园|2017年8月25日|6.0
6828|黑塔利亚 World★Stars|2021年4月1日|5.8
6829|NocturnaL|2024年4月5日|5.3
6830|真实工口游戏2|2021年2月26日|5.9
6831|羞中恥療室|2004年8月13日|5.2
6832|最终幻想：灵魂深处|2001年7月11日|5.9
6833|一骑当千|2003年7月30日|6.1
6834|王室教师海涅|2017年4月4日|6.0
6835|剧场版 约会大作战 万由里裁决|2015年8月22日|6.1
6836|炎の孕ませ同級生|2008年12月25日|5.9
6837|勇者赫鲁库|2023年7月11日|6.1
6838|鬼父2|2010年10月29日|6.1
6839|神印王座|2022年4月28日|5.6
6840|扶桑花之舞|2021年12月3日|5.6
6841|超级骗子|2021年11月25日|6.0
6842|巴啦啦小魔仙之彩虹心石|2011年3月26日|5.3
6843|淫妖虫 蚀 凌触岛退魔录|2008年4月25日|5.8
